city,ranking,rating,reviews_number,cuisine_style
Paris,11391.0,3.0,136.0," Bar,  Cafe,  European, French"
Paris,11405.0,3.5,118.0,Fast Food
Paris,11407.0,3.5,69.0,"French,  Street Food"
Paris,11411.0,4.0,9.0,unknown
Paris,11414.0,4.0,20.0,French
Paris,11418.0,4.0,6.0,unknown
Paris,11422.0,3.0,174.0," American, French,  Grill"
Paris,11423.0,3.5,4.0,French
Paris,11425.0,3.0,91.0," European, French"
Paris,11426.0,3.5,64.0,"French,  Pub,  Bar"
Paris,11430.0,3.5,22.0,Russian
Paris,11431.0,3.5,5.0,"Caribbean,  Delicatessen,  French"
Paris,11434.0,4.0,15.0,unknown
Paris,11438.0,3.5,7.0," Cajun & Creole, French,  Caribbean"
Paris,11446.0,4.0,19.0,unknown
Paris,11448.0,3.0,128.0,"French,  European"
Paris,11453.0,4.0,6.0,"Chinese,  Vietnamese"
Paris,11454.0,3.5,41.0,Thai
Paris,11455.0,4.0,4.0," Tunisian, Mediterranean"
Paris,11459.0,3.5,5.0,"French,  Asian"
Paris,11461.0,3.5,104.0, Vegetarian Friendly
Paris,11463.0,4.5,4.0,unknown
Paris,11465.0,3.5,6.0," French,  Gastropub"
Paris,11466.0,4.0,7.0,Fast Food
Paris,11467.0,3.5,38.0,French
Paris,11469.0,3.5,53.0,"French,  European,  Bar"
Paris,11472.0,3.5,3.0,Italian
Paris,11475.0,3.5,7.0, Cambodian
Paris,11476.0,3.5,26.0,French
Paris,11479.0,4.0,4.0,unknown
Paris,11480.0,3.5,24.0," Gluten Free Options,  Vegetarian Friendly, Italian"
Paris,11484.0,4.0,9.0,unknown
Paris,11485.0,3.5,6.0,unknown
Paris,11489.0,4.5,16.0," Asian, Japanese"
Paris,11490.0,3.5,12.0,French
Paris,11492.0,3.0,95.0," European,  Cafe, French"
Paris,11495.0,3.5,39.0,French
Paris,11502.0,3.5,94.0,French
Paris,11504.0,4.0,11.0,French
Paris,11508.0,3.5,120.0,"European,  Russian,  Eastern European"
Paris,11511.0,3.0,236.0," Bar,  European, French"
Paris,11514.0,3.5,15.0,French
Paris,11519.0,3.0,30.0,French
Paris,11527.0,4.0,34.0,Vietnamese
Paris,11536.0,3.0,27.0,unknown
Paris,11544.0,3.5,2.0,Pizza
Paris,11545.0,4.0,5.0,French
Paris,11548.0,3.5,2.0,"Italian,  Pizza"
Paris,11549.0,3.5,9.0,unknown
Paris,11556.0,3.0,4.0,Italian
Paris,11561.0,3.5,75.0,"American,  Street Food"
Paris,11562.0,3.5,129.0,unknown
Paris,11566.0,3.5,109.0,"Japanese,  Sushi"
Paris,11567.0,4.0,4.0, Fusion
Paris,11570.0,3.5,2.0,"Bar,  French,  Cafe,  Grill,  Gastropub"
Paris,11571.0,3.0,181.0," European, Italian"
Paris,11573.0,4.0,5.0,unknown
Paris,11576.0,4.0,4.0,French
Paris,11583.0,3.5,59.0," European,  Bar, French,  Pub,  American,  Cafe"
Paris,11584.0,4.0,12.0,Chinese
Paris,11586.0,4.0,26.0,Indian
Paris,11587.0,4.0,3.0,Japanese
Paris,11589.0,3.5,2.0,"French,  Thai"
Paris,11592.0,3.0,155.0," Mediterranean, French,  European,  Bar"
Paris,11593.0,3.5,23.0," French, Italian"
Paris,11596.0,3.5,87.0,"American,  Kosher"
Paris,11597.0,3.5,12.0,unknown
Paris,11598.0,3.0,55.0,unknown
Paris,11599.0,3.5,20.0, European
Paris,11600.0,4.0,37.0,French
Paris,11606.0,3.5,46.0,"Italian,  Pizza"
Paris,11609.0,2.5,6.0,unknown
Paris,11612.0,3.0,31.0," Pub, French,  International"
Paris,11614.0,3.5,6.0,unknown
Paris,11618.0,3.0,7.0,unknown
Paris,11620.0,3.5,20.0,French
Paris,11621.0,3.5,9.0,unknown
Paris,11622.0,4.0,5.0,unknown
Paris,11626.0,3.0,165.0,"Fast Food,  Mediterranean"
Paris,11632.0,3.0,79.0,unknown
Paris,11633.0,3.0,204.0," European, French"
Paris,11637.0,3.5,14.0,Pizza
Paris,11638.0,3.0,24.0,Pizza
Paris,11644.0,4.0,7.0,French
Paris,11645.0,3.5,2.0,French
Paris,11646.0,3.5,10.0,unknown
Paris,11650.0,3.5,2.0, Asian
Paris,11652.0,3.5,2.0,Sushi
Paris,11653.0,3.5,42.0,Delicatessen
Paris,11657.0,3.0,21.0,unknown
Paris,11663.0,3.0,2.0," Indian, French"
Paris,11664.0,3.5,4.0,"Italian,  French,  Spanish"
Paris,11668.0,3.5,29.0,Italian
Paris,11675.0,3.5,21.0,unknown
Paris,11677.0,3.5,2.0,unknown
Paris,11680.0,3.5,33.0,French
Paris,11681.0,3.5,6.0,Chinese
Paris,11684.0,3.5,12.0,"Japanese,  Sushi"
Paris,11691.0,3.5,6.0,Pizza
Paris,11692.0,3.5,10.0,unknown
Paris,11693.0,3.5,9.0,unknown
Paris,11697.0,3.5,7.0,unknown
Paris,11698.0,3.5,7.0,unknown
Paris,11700.0,4.0,6.0,"French,  Fast Food,  Fusion"
Paris,11709.0,3.5,3.0,Japanese
Paris,11710.0,3.5,8.0,"Japanese,  Sushi"
Paris,11712.0,3.5,451.0," Bar,  Vegetarian Friendly, French,  European"
Paris,11717.0,3.0,33.0,unknown
Paris,11719.0,3.0,134.0," Pub, French,  European,  Bar"
Paris,11721.0,3.5,62.0,French
Paris,11722.0,3.0,184.0,French
Paris,11724.0,3.0,10.0,unknown
Paris,11725.0,3.0,28.0,Vietnamese
Paris,11732.0,3.5,2.0,Vietnamese
Paris,11735.0,3.5,24.0,French
Paris,11738.0,3.0,24.0,Pizza
Paris,11743.0,3.0,174.0,"French,  Bar,  European,  Pub"
Paris,11750.0,3.5,10.0,unknown
Paris,11753.0,4.0,10.0,unknown
Paris,11755.0,3.0,10.0,Italian
Paris,11760.0,4.0,10.0," Asian,  Fusion, European"
Paris,11766.0,3.0,94.0," Pub, French"
Paris,11767.0,3.5,5.0,unknown
Paris,11772.0,3.5,10.0, Pub
Paris,11775.0,3.0,62.0,unknown
Paris,11776.0,3.5,22.0,"Italian,  Pizza"
Paris,11777.0,3.0,301.0," Steakhouse,  International, French"
Paris,11784.0,4.5,4.0,unknown
Paris,11785.0,3.5,22.0,Mediterranean
Paris,11787.0,4.0,7.0,unknown
Paris,11788.0,3.5,3.0,Indian
Paris,11789.0,3.5,41.0,unknown
Paris,11798.0,3.5,10.0,Thai
Paris,11799.0,4.0,10.0," Spanish,  Bar, French"
Paris,11803.0,3.0,44.0,unknown
Paris,11804.0,3.5,63.0,unknown
Paris,11809.0,3.5,85.0,"Bar,  European"
Paris,11811.0,3.5,7.0,unknown
Paris,11813.0,3.5,3.0,unknown
Paris,11815.0,3.5,19.0,unknown
Paris,11817.0,4.0,6.0,Italian
Paris,11818.0,3.5,13.0,unknown
Paris,11819.0,3.0,62.0," Thai,  Japanese"
Paris,11824.0,3.5,3.0,unknown
Paris,11827.0,4.0,11.0,Asian
Paris,11834.0,3.5,4.0,unknown
Paris,11837.0,3.0,13.0,unknown
Paris,11838.0,3.0,39.0,unknown
Paris,11839.0,3.0,66.0," Pizza, Italian"
Paris,11846.0,3.0,36.0,French
Paris,11848.0,3.0,25.0,unknown
Paris,11853.0,3.5,5.0,"French,  Contemporary"
Paris,11857.0,3.5,37.0,unknown
Paris,11859.0,4.0,7.0,Italian
Paris,11861.0,3.5,3.0,unknown
Paris,11865.0,4.0,8.0, French
Paris,11868.0,3.5,17.0,French
Paris,11874.0,3.0,7.0,unknown
Paris,11875.0,3.5,3.0,"Fast Food,  Middle Eastern,  Israeli"
Paris,11876.0,2.5,11.0,Indian
Paris,11887.0,3.5,13.0,"Lebanese,  Mediterranean"
Paris,11889.0,3.5,14.0,unknown
Paris,11890.0,3.5,2.0,"French,  Mediterranean"
Paris,11891.0,3.5,2.0,"Chinese,  Thai"
Paris,11897.0,3.5,28.0,unknown
Paris,11904.0,3.5,11.0,French
Paris,11905.0,3.0,4.0,"Chinese,  Japanese"
Paris,11906.0,3.5,20.0,Italian
Paris,11914.0,3.5,3.0,unknown
Paris,11916.0,3.5,10.0,Chinese
Paris,11917.0,3.5,2.0," Fast Food, French"
Paris,11919.0,3.0,5.0,unknown
Paris,11924.0,3.5,2.0,unknown
Paris,11928.0,3.5,142.0,"French,  European,  Bar,  Cafe"
Paris,11930.0,3.5,8.0,French
Paris,11932.0,3.0,194.0," Pub, French,  Bar,  European"
Paris,11935.0,3.0,90.0,Italian
Paris,11937.0,3.5,3.0,French
Paris,11939.0,4.0,6.0,unknown
Paris,11941.0,3.0,78.0,Thai
Paris,11944.0,3.0,85.0,Gastropub
Paris,11948.0,3.0,73.0,Russian
Paris,11953.0,3.5,7.0," Sushi, Japanese"
Paris,11954.0,3.5,81.0,Indian
Paris,11959.0,3.5,4.0,French
Paris,11961.0,3.5,19.0,"Pizza,  Italian"
Paris,11963.0,3.5,2.0,French
Paris,11966.0,3.5,12.0," Soups, Chinese,  Asian"
Paris,11969.0,3.0,2.0,French
Paris,11971.0,4.0,8.0,Italian
Paris,11973.0,3.5,7.0,unknown
Paris,11975.0,3.0,28.0," European, French"
Paris,11976.0,3.5,6.0,unknown
Paris,11977.0,2.5,32.0,"Italian,  Pizza"
Paris,11980.0,3.5,3.0,Indian
Paris,11982.0,3.5,2.0,unknown
Paris,11986.0,3.0,25.0,Japanese
Paris,11988.0,4.0,8.0,unknown
Paris,11991.0,3.5,7.0,unknown
Paris,11993.0,3.5,9.0,Italian
Paris,11994.0,3.5,25.0,unknown
Paris,11997.0,3.5,19.0," French,  Spanish, Italian"
Paris,12000.0,3.5,104.0,French
Paris,12002.0,4.0,10.0,"Chinese,  Japanese"
Paris,12005.0,3.0,105.0," French,  Bar, Cafe"
Paris,12007.0,4.5,7.0,Chinese
Paris,12009.0,5.0,4.0,"Japanese,  Sushi,  Fast Food,  Diner,  Asian"
Paris,12010.0,3.0,60.0," Sushi, Japanese"
Paris,12016.0,3.5,16.0, Healthy
Paris,12020.0,3.0,20.0,French
Paris,12024.0,3.5,34.0,unknown
Paris,12025.0,3.5,49.0,"Italian,  Pizza,  Mediterranean"
Paris,12032.0,3.5,35.0,French
Paris,12033.0,3.5,2.0,French
Paris,12034.0,3.5,3.0,"French,  Pub"
Paris,12040.0,3.5,40.0," Fusion, Chinese"
Paris,12043.0,3.0,191.0,French
Paris,12045.0,3.0,40.0,unknown
Paris,12048.0,4.5,30.0,"Russian,  Bar"
Paris,12051.0,3.5,10.0,Middle Eastern
Paris,12055.0,3.0,49.0," Asian,  Sushi,  Chinese"
Paris,12061.0,3.0,14.0,Italian
Paris,12062.0,3.5,8.0,Italian
Paris,12075.0,3.5,97.0,"French,  European"
Paris,12085.0,3.5,2.0,unknown
Paris,12086.0,3.0,3.0,unknown
Paris,12091.0,3.5,15.0,unknown
Paris,12092.0,3.5,3.0,unknown
Paris,12097.0,3.5,11.0,Thai
Paris,12099.0,3.5,17.0,French
Paris,12100.0,3.0,3.0,unknown
Paris,12110.0,3.0,32.0,"Lebanese,  Mediterranean"
Paris,12115.0,3.5,774.0,French
Paris,12116.0,4.5,4.0,French
Paris,12117.0,3.5,5.0,unknown
Paris,12118.0,3.5,32.0,French
Paris,12119.0,3.5,47.0,French
Paris,12120.0,3.5,7.0,French
Paris,12121.0,3.0,254.0," Bar,  International, American"
Paris,12122.0,3.0,151.0,"French,  Cafe,  Bar,  European"
Paris,12123.0,3.5,7.0,French
Paris,12126.0,3.0,13.0,French
Paris,12127.0,3.0,21.0,French
Paris,12129.0,3.0,114.0," Vegetarian Friendly, American,  European"
Paris,12131.0,3.5,26.0," Fusion, French"
Paris,12135.0,2.0,5.0,Chinese
Paris,12136.0,3.0,701.0,"French,  European"
Paris,12140.0,3.0,123.0,French
Paris,12142.0,3.0,44.0,Indian
Paris,12149.0,3.0,5.0,unknown
Paris,12154.0,4.0,5.0," Fast Food,  Pizza"
Paris,12157.0,3.0,27.0,French
Paris,12159.0,3.5,66.0,French
Paris,12160.0,3.0,24.0,Thai
Paris,12165.0,3.5,8.0,unknown
Paris,12167.0,3.5,34.0,"Indian,  Vegetarian Friendly"
Paris,12168.0,3.0,2.0,Asian
Paris,12170.0,3.0,62.0,Indian
Paris,12172.0,3.5,9.0,unknown
Paris,12173.0,3.5,15.0,unknown
Paris,12175.0,3.5,3.0,"French,  Chinese,  Thai,  Asian"
Paris,12183.0,3.5,6.0,French
Paris,12188.0,3.0,12.0,French
Paris,12190.0,3.5,8.0," Cafe,  Mediterranean,  Middle Eastern, Lebanese"
Paris,12195.0,3.5,3.0," Sushi, Japanese"
Paris,12197.0,3.5,3.0,unknown
Paris,12199.0,3.0,58.0,French
Paris,12210.0,4.0,5.0,Japanese
Paris,12214.0,3.5,3.0,Asian
Paris,12216.0,3.5,5.0,unknown
Paris,12218.0,3.0,46.0,unknown
Paris,12221.0,3.0,7.0,Chinese
Paris,12222.0,3.0,15.0," Asian, Sushi"
Paris,12224.0,3.5,2.0,unknown
Paris,12230.0,3.0,17.0," Sushi, Japanese"
Paris,12231.0,3.0,89.0,French
Paris,12232.0,3.0,5.0,unknown
Paris,12235.0,3.5,6.0,unknown
Paris,12239.0,3.5,3.0,"Italian,  Vegetarian Friendly,  American,  French"
Paris,12240.0,3.0,14.0,French
Paris,12243.0,3.5,15.0,"Italian,  Pizza"
Paris,12247.0,4.5,14.0," Wine Bar, Bar"
Paris,12249.0,3.0,2.0,unknown
Paris,12250.0,3.0,85.0," Steakhouse, French"
Paris,12251.0,3.5,4.0,unknown
Paris,12254.0,3.0,234.0,American
Paris,12255.0,3.5,8.0," Mediterranean, Lebanese"
Paris,12257.0,3.0,62.0," Bar, French,  European,  Pub"
Paris,12258.0,3.5,7.0,Vietnamese
Paris,12261.0,3.0,144.0,"French,  European"
Paris,12262.0,3.0,32.0,"Japanese,  Asian"
Paris,12265.0,3.0,13.0,unknown
Paris,12268.0,2.5,10.0,unknown
Paris,12269.0,3.5,7.0,French
Paris,12271.0,3.0,139.0," European, French,  Bar"
Paris,12274.0,3.5,20.0,unknown
Paris,12277.0,3.5,227.0,"Fast Food,  American"
Paris,12278.0,3.0,5.0," Pizza, Italian"
Paris,12283.0,4.0,13.0,"Japanese,  Sushi"
Paris,12285.0,3.0,137.0," European, French"
Paris,12289.0,3.0,8.0,unknown
Paris,12290.0,3.0,82.0," European, French,  Bar,  Cafe"
Paris,12292.0,3.0,178.0," Pizza, Italian"
Paris,12293.0,3.5,11.0," Asian, Chinese"
Paris,12294.0,3.0,2.0,unknown
Paris,12299.0,3.5,12.0,unknown
Paris,12304.0,3.5,15.0,Italian
Paris,12306.0,4.0,7.0,French
Paris,12308.0,3.0,51.0,Italian
Paris,12317.0,3.5,5.0,unknown
Paris,12318.0,3.0,58.0,French
Paris,12320.0,3.5,11.0,unknown
Paris,12323.0,3.5,25.0,"Italian,  French"
Paris,12326.0,4.5,7.0,unknown
Paris,12327.0,3.0,7.0,unknown
Paris,12330.0,3.5,11.0,French
Paris,12334.0,3.0,18.0," South American,  Argentinean, French"
Paris,12336.0,3.0,10.0,unknown
Paris,12339.0,3.0,226.0,French
Paris,12340.0,3.0,39.0," Bar, French,  European"
Paris,12345.0,4.0,4.0,French
Paris,12347.0,2.5,115.0,French
Paris,12348.0,4.0,4.0,Healthy
Paris,12351.0,3.5,10.0," Sushi, Japanese"
Paris,12352.0,3.0,128.0," Chinese, Asian"
Paris,12353.0,3.5,33.0,American
Paris,12354.0,4.0,4.0,unknown
Paris,12356.0,3.5,4.0,Chinese
Paris,12358.0,3.0,2.0,French
Paris,12362.0,3.5,16.0,"Italian,  Pizza"
Paris,12363.0,3.5,11.0,Turkish
Paris,12364.0,3.0,67.0," South American,  Mexican,  Central American, American,  Native American,  Bar"
Paris,12366.0,3.5,3.0,Fast Food
Paris,12369.0,3.5,3.0,unknown
Paris,12370.0,3.0,23.0,"French,  Cafe"
Paris,12371.0,3.0,34.0,Japanese
Paris,12376.0,3.0,7.0,French
Paris,12383.0,3.5,3.0,French
Paris,12385.0,3.0,3.0,Japanese
Paris,12388.0,3.0,250.0,"French,  European,  Bar"
Paris,12392.0,3.5,2.0,Pizza
Paris,12394.0,3.5,5.0,unknown
Paris,12395.0,3.5,10.0,American
Paris,12397.0,3.5,59.0," Mediterranean,  Halal, Moroccan"
Paris,12399.0,3.5,33.0,French
Paris,12406.0,3.5,32.0,"Japanese,  Kosher"
Paris,12411.0,3.5,16.0,Italian
Paris,12412.0,3.5,3.0,French
Paris,12421.0,4.0,2.0,"Asian,  Korean"
Paris,12424.0,4.0,8.0,unknown
Paris,12425.0,3.0,2.0,unknown
Paris,12429.0,3.0,142.0,"American,  Steakhouse,  Barbecue"
Paris,12432.0,3.5,12.0,Pizza
Paris,12433.0,3.5,3.0,unknown
Paris,12437.0,3.0,122.0," Bar, French,  Cafe,  European"
Paris,12439.0,3.5,16.0," European, French"
Paris,12440.0,3.0,149.0,"Indian,  Asian,  Vegetarian Friendly"
Paris,12441.0,3.5,2.0,French
Paris,12442.0,4.5,7.0,unknown
Paris,12450.0,3.0,10.0,unknown
Paris,12451.0,3.0,6.0,unknown
Paris,12454.0,3.0,2.0,unknown
Paris,12457.0,3.0,95.0, French
Paris,12464.0,3.0,32.0,unknown
Paris,12469.0,3.0,175.0," Bar,  Cafe, French,  European"
Paris,12475.0,3.5,13.0,South American
Paris,12476.0,3.0,175.0," European, French,  Mediterranean"
Paris,12479.0,3.0,2.0,Cafe
Paris,12480.0,3.0,8.0,unknown
Paris,12482.0,3.0,6.0,unknown
Paris,12483.0,3.5,12.0," Japanese, Chinese"
Paris,12484.0,3.0,16.0,Japanese
Paris,12487.0,4.0,8.0,French
Paris,12488.0,3.0,4.0,Middle Eastern
Paris,12494.0,3.0,186.0,"French,  Bar,  European,  Cafe"
Paris,12497.0,3.0,8.0,unknown
Paris,12500.0,3.5,45.0,unknown
Paris,12501.0,3.0,21.0,unknown
Paris,12502.0,3.0,3.0,unknown
Paris,12503.0,3.5,281.0, Bar
Paris,12504.0,3.5,25.0,Vietnamese
Paris,12506.0,3.0,35.0,French
Paris,12513.0,4.0,6.0,French
Paris,12517.0,3.0,42.0,unknown
Paris,12520.0,3.0,9.0,unknown
Paris,12526.0,3.5,2.0,French
Paris,12530.0,3.0,3.0,French
Paris,12533.0,3.0,106.0,Fast Food
Paris,12537.0,2.5,11.0,"Japanese,  Sushi"
Paris,12540.0,3.0,96.0," European, French"
Paris,12541.0,3.0,2.0,unknown
Paris,12544.0,3.5,65.0," Pub,  French,  Bar, European"
Paris,12547.0,3.5,3.0,French
Paris,12548.0,4.0,36.0,"French,  Contemporary"
Paris,12550.0,2.5,6.0,unknown
Paris,12551.0,3.0,17.0," Wine Bar, Brew Pub,  Pub,  French"
Paris,12556.0,3.0,20.0,unknown
Paris,12558.0,4.0,2.0,unknown
Paris,12561.0,3.5,18.0,"Seafood,  Wine Bar,  Spanish,  Fusion"
Paris,12562.0,3.0,7.0,Chinese
Paris,12564.0,3.0,3.0," European, French"
Paris,12569.0,3.0,211.0,French
Paris,12571.0,2.5,25.0,French
Paris,12574.0,3.0,NaN,unknown
Paris,12575.0,3.0,NaN,unknown
Paris,12579.0,3.0,NaN,French
Paris,12583.0,3.0,NaN,French
Paris,12587.0,3.0,NaN,unknown
Paris,12589.0,3.0,NaN,"Lebanese,  Grill"
Paris,12591.0,3.0,NaN,unknown
Paris,12594.0,3.0,NaN,unknown
Paris,12595.0,3.0,NaN,unknown
Paris,12598.0,3.0,NaN,Italian
Paris,12600.0,3.0,NaN,unknown
Paris,12601.0,3.0,NaN,Diner
Paris,12603.0,3.0,NaN,unknown
Paris,12605.0,3.0,NaN,unknown
Paris,12606.0,3.0,NaN,unknown
Paris,12609.0,3.0,NaN,French
Paris,12614.0,3.0,NaN,unknown
Paris,12618.0,3.0,NaN,unknown
Paris,12624.0,3.0,2.0,"Chinese,  Sushi"
Paris,12628.0,3.0,NaN,French
Paris,12629.0,3.0,NaN,French
Paris,12634.0,3.0,NaN,French
Paris,12635.0,3.0,NaN,Seafood
Paris,12637.0,3.0,NaN,"Japanese,  Sushi"
Paris,12639.0,3.0,NaN,Fast Food
Paris,12641.0,3.0,NaN,unknown
Paris,12642.0,3.0,2.0,unknown
Paris,12644.0,3.0,2.0,French
Paris,12645.0,3.0,NaN,unknown
Paris,12646.0,3.0,NaN,unknown
Paris,12649.0,3.0,2.0,unknown
Paris,12657.0,3.0,NaN,"Lebanese,  Mediterranean"
Paris,12663.0,3.5,2.0,French
Paris,12682.0,3.0,174.0,"French,  European"
Paris,12683.0,3.0,26.0,unknown
Paris,12685.0,3.0,32.0,French
Paris,12686.0,3.5,63.0,Japanese
Paris,12690.0,2.5,3.0,unknown
Paris,12691.0,3.5,10.0,French
Paris,12692.0,3.0,24.0,French
Paris,12697.0,3.5,41.0,French
Paris,12700.0,3.0,14.0,Chinese
Paris,12701.0,3.0,4.0,"Seafood,  Mediterranean"
Paris,12703.0,3.0,4.0,Pizza
Paris,12704.0,3.0,139.0,"Italian,  Delicatessen,  European"
Paris,12705.0,3.0,121.0," Pub, Bar,  French"
Paris,12707.0,3.5,8.0,Chinese
Paris,12716.0,3.0,473.0,"French,  European"
Paris,12722.0,3.0,67.0," French,  Pub, European,  Bar"
Paris,12723.0,3.0,12.0,"Japanese,  Sushi"
Paris,12725.0,3.0,211.0," Grill, Steakhouse"
Paris,12727.0,3.5,22.0,unknown
Paris,12730.0,3.0,62.0,unknown
Paris,12732.0,3.0,4.0,Italian
Paris,12734.0,3.5,10.0,French
Paris,12740.0,3.0,191.0,French
Paris,12741.0,3.0,5.0,Street Food
Paris,12743.0,3.0,19.0,unknown
Paris,12745.0,3.0,3.0,unknown
Paris,12748.0,3.0,168.0,Italian
Paris,12749.0,3.0,72.0,American
Paris,12751.0,3.0,18.0,unknown
Paris,12753.0,2.5,3.0,French
Paris,12755.0,4.0,44.0,French
Paris,12760.0,2.5,22.0,unknown
Paris,12761.0,3.0,430.0," Vegetarian Friendly, Italian"
Paris,12767.0,3.0,3.0,unknown
Paris,12771.0,3.0,390.0," Cafe, French"
Paris,12776.0,4.0,16.0," Mediterranean, Italian"
Paris,12777.0,2.5,9.0,Asian
Paris,12778.0,3.0,2.0," Asian, Japanese"
Paris,12779.0,3.0,44.0,Sushi
Paris,12784.0,3.0,253.0,"French,  Cafe,  European"
Paris,12785.0,3.0,12.0,unknown
Paris,12787.0,3.0,7.0," Asian, French"
Paris,12788.0,3.0,14.0,Pizza
Paris,12791.0,3.5,8.0,unknown
Paris,12798.0,3.0,38.0,Italian
Paris,12803.0,3.0,216.0," European, French"
Paris,12804.0,3.0,18.0,unknown
Paris,12808.0,3.0,325.0," European, French"
Paris,12810.0,3.0,54.0," Steakhouse, American"
Paris,12811.0,3.0,619.0," Vegetarian Friendly,  Grill, American,  Fast Food"
Paris,12813.0,3.0,200.0," Asian, Japanese"
Paris,12815.0,2.5,76.0,French
Paris,12816.0,3.0,49.0,Japanese
Paris,12820.0,3.0,64.0,"Fast Food,  American"
Paris,12826.0,3.0,225.0," European, French,  Bar"
Paris,12828.0,3.5,11.0,French
Paris,12829.0,3.0,7.0,unknown
Paris,12830.0,3.0,254.0," International, Bar,  Australian,  Pub"
Paris,12831.0,3.0,54.0,Delicatessen
Paris,12832.0,3.0,709.0," European, French"
Paris,12833.0,4.0,11.0,Vegetarian Friendly
Paris,12836.0,3.0,32.0,Indian
Paris,12842.0,3.0,273.0," American, Mexican,  Bar"
Paris,12843.0,3.0,22.0,Fast Food
Paris,12844.0,3.0,100.0,"French,  European"
Paris,12845.0,2.5,133.0,French
Paris,12847.0,4.5,6.0," Asian,  Delicatessen, Chinese"
Paris,12848.0,3.0,57.0,unknown
Paris,12853.0,3.0,75.0,French
Paris,12860.0,3.0,66.0," European,  Cafe, French"
Paris,12867.0,3.0,32.0,unknown
Paris,12868.0,3.5,5.0,unknown
Paris,12871.0,3.0,3.0,unknown
Paris,12874.0,3.5,24.0," Mediterranean, Moroccan"
Paris,12880.0,3.5,9.0,"French,  Fast Food,  Healthy"
Paris,12881.0,3.0,23.0,French
Paris,12886.0,3.0,5.0,unknown
Paris,12889.0,3.0,138.0,"French,  European"
Paris,12891.0,3.0,96.0," Greek, Mediterranean"
Paris,12892.0,3.0,53.0,"Chinese,  Asian"
Paris,12897.0,3.0,64.0,"French,  European"
Paris,12901.0,3.0,15.0," South American, Peruvian"
Paris,12905.0,3.0,137.0," European, French"
Paris,12907.0,3.5,75.0,"Japanese,  Sushi"
Paris,12908.0,3.0,10.0,Italian
Paris,12909.0,3.5,10.0,unknown
Paris,12910.0,3.0,169.0,"Moroccan,  Mediterranean"
Paris,12911.0,3.0,135.0,unknown
Paris,12912.0,3.5,10.0,Italian
Paris,12914.0,2.5,63.0,"Asian,  Vietnamese"
Paris,12924.0,3.0,232.0,French
Paris,12927.0,3.0,42.0,unknown
Paris,12929.0,4.5,32.0,"French,  European"
Paris,12930.0,3.0,21.0,Japanese
Paris,12937.0,3.0,38.0,Japanese
Paris,12938.0,3.0,3.0,unknown
Paris,12939.0,3.5,79.0,unknown
Paris,12941.0,3.0,37.0,"French,  European"
Paris,12942.0,3.0,126.0," European, French"
Paris,12943.0,3.5,3.0," Tunisian,  American, Italian"
Paris,12945.0,3.0,28.0,Italian
Paris,12955.0,3.0,8.0,unknown
Paris,12958.0,3.0,72.0," Sushi, Japanese,  Asian"
Paris,12960.0,3.0,4.0,French
Paris,12961.0,3.0,62.0,"Sushi,  Chinese,  Asian"
Paris,12964.0,3.0,40.0," Pub, Bar"
Paris,12965.0,3.0,6.0,unknown
Paris,12967.0,3.0,38.0," Mediterranean, Italian,  Pizza,  European"
Paris,12972.0,3.0,9.0,unknown
Paris,12976.0,3.0,96.0," European,  Pub,  Contemporary, French,  Bar"
Paris,12979.0,3.0,40.0,"Japanese,  Asian,  Sushi"
Paris,12980.0,3.0,36.0,unknown
Paris,12981.0,3.0,35.0,unknown
Paris,12987.0,3.0,8.0,French
Paris,12988.0,3.0,6.0," Asian,  Sushi, Japanese"
Paris,12989.0,3.5,35.0,French
Paris,12991.0,3.0,7.0,"American,  French"
Paris,12994.0,3.0,52.0," Pub,  American, Mexican,  Bar"
Paris,12995.0,3.0,99.0,Indian
Paris,12996.0,3.0,10.0,unknown
Paris,12999.0,3.0,32.0,unknown
Paris,13000.0,2.5,9.0,Asian
Paris,13002.0,4.0,24.0,unknown
Paris,13006.0,3.0,153.0," Vegetarian Friendly, Thai"
Paris,13007.0,2.5,5.0,unknown
Paris,13012.0,2.5,9.0,"Mediterranean,  Tunisian,  Turkish"
Paris,13013.0,3.0,110.0,"French,  European,  Cafe"
Paris,13014.0,3.0,3.0,unknown
Paris,13016.0,3.0,23.0,"Japanese,  Sushi"
Paris,13017.0,3.0,38.0,African
Paris,13018.0,3.5,55.0,Seafood
Paris,13019.0,3.0,114.0,unknown
Paris,13020.0,3.0,173.0,French
Paris,13023.0,4.0,8.0,unknown
Paris,13028.0,3.0,285.0," Bar, French"
Paris,13030.0,3.5,9.0," Grill,  Fast Food, Lebanese,  Mediterranean,  Diner"
Paris,13031.0,2.5,2.0,unknown
Paris,13036.0,3.0,65.0,French
Paris,13043.0,3.0,3.0,unknown
Paris,13055.0,3.0,3.0,"European,  Spanish"
Paris,13059.0,3.0,33.0,Asian
Paris,13067.0,4.5,3.0,unknown
Paris,13074.0,3.0,59.0,French
Paris,13076.0,3.0,9.0,unknown
Paris,13077.0,3.5,5.0,unknown
Paris,13078.0,3.0,49.0,Greek
Paris,13083.0,3.0,398.0,"Mexican,  Spanish,  Latin,  Central American"
Paris,13085.0,4.0,7.0,Cajun & Creole
Paris,13091.0,3.0,3.0,unknown
Paris,13092.0,3.0,139.0," European,  Cafe"
