Index,budget,revenue,original_title,release_year,genres
8636,350000,0,Tromeo & Juliet,1996,"Thriller, Romance, Drama, Comedy"
8637,0,0,Celtic Pride,1996,Comedy
8638,0,0,The Pillow Book,1996,"Drama, Romance, Foreign"
8639,0,0,Waiting for Guffman,1996,"Comedy, Music"
8641,0,0,Un hÃ©ros trÃ¨s discret,1996,"War, Drama"
8642,0,0,Crossworlds,1996,"Action, Science Fiction, Comedy"
8643,3000000,0,Sometimes They Come Back... Again,1996,Horror
8644,12000000,0,Harriet the Spy,1996,"Drama, Comedy, Family"
8645,0,0,SubUrbia,1996,"Drama, Comedy"
8646,0,0,Emma,1996,"Comedy, Romance, Drama, TV Movie"
8647,0,0,Loch Ness,1996,"Drama, Family"
8648,0,0,Ed,1996,"Family, Comedy"
8649,0,0,Ghosts of Mississippi,1996,"Drama, History"
8650,0,0,Sabrina the Teenage Witch,1996,"Science Fiction, Fantasy, Comedy, Family"
8651,0,0,Mystery Science Theater 3000: The Movie,1996,"Science Fiction, Comedy"
8653,7000000,1100000,Bad Moon,1996,Horror
8654,25000000,10070000,Mrs. Winterbourne,1996,"Drama, Romance, Comedy"
8655,32000000,0,Bogus,1996,"Fantasy, Comedy, Family"
8657,0,2666118,When We Were Kings,1996,Documentary
8659,0,0,Bernie,1996,Comedy
8660,0,0,A Thin Line Between Love and Hate,1996,"Thriller, Crime, Comedy, Romance"
8661,103000000,457640427,Gladiator,2000,"Drama, Action, Adventure"
8662,9000000,39723096,Memento,2000,"Thriller, Mystery"
8663,123000000,345141403,How the Grinch Stole Christmas,2000,"Family, Fantasy, Comedy"
8664,90000000,429632142,Cast Away,2000,"Adventure, Drama"
8665,10000000,83557872,Snatch,2000,"Thriller, Crime"
8666,125000000,546388105,Mission: Impossible II,2000,"Adventure, Action, Thriller"
8667,48000000,90383208,Bedazzled,2000,"Romance, Fantasy, Comedy"
8668,19000000,278019771,Scary Movie,2000,Comedy
8669,100000000,169327687,The Emperor's New Groove,2000,"Comedy, Animation, Adventure, Family, Fantasy"
8670,70000000,374111707,What Women Want,2000,"Romance, Comedy"
8671,127500000,354248063,Dinosaur,2000,"Family, Animation"
8672,92000000,264105545,Charlie's Angels,2000,"Comedy, Action, Crime, Adventure, Thriller"
8673,45000000,224834564,Chicken Run,2000,"Comedy, Animation, Family"
8674,110000000,215294342,The Patriot,2000,"Action, History, Drama, War"
8675,23000000,53302314,Final Destination,2000,Horror
8676,45000000,113916474,Coyote Ugly,2000,Comedy
8677,25000000,91036760,Romeo Must Die,2000,"Thriller, Action, Crime"
8678,62000000,127666415,U-571,2000,"Action, Thriller, War, Drama"
8679,5000000,110000000,Billy Elliot,2000,"Comedy, Drama, Music"
8680,90000000,237202299,Gone In Sixty Seconds,2000,"Crime, Thriller, Action"
8681,52000000,256271286,Erin Brockovich,2000,Drama
8682,55000000,330444045,Meet the Parents,2000,"Comedy, Romance"
8683,26000000,71000000,"O Brother, Where Art Thou?",2000,"Action, Adventure, Comedy"
8684,23000000,53187659,Pitch Black,2000,"Action, Science Fiction, Thriller"
8685,26000000,28780255,Boiler Room,2000,"Thriller, Crime, Drama"
8686,95000000,76432727,The Road to El Dorado,2000,"Family, Comedy, Adventure, Animation"
8687,45000000,212000000,Miss Congeniality,2000,"Comedy, Crime, Action"
8688,31000000,68106245,Frequency,2000,"Thriller, Science Fiction, Drama, Crime"
8689,4500000,7390108,Requiem for a Dream,2000,Drama
8690,40000000,55707411,Pay It Forward,2000,"Romance, Drama"
8691,0,0,Joseph: King of Dreams,2000,"Animation, Family"
8692,95000000,190213455,Hollow Man,2000,"Action, Science Fiction, Thriller"
8693,30000000,173959438,Big Momma's House,2000,"Crime, Comedy"
8694,7000000,34266564,American Psycho,2000,"Crime, Thriller, Drama"
8695,12800000,40031879,Dancer in the Dark,2000,"Drama, Music, Crime"
8696,16000000,119754278,Road Trip,2000,"Comedy, Adventure"
8697,30000000,136706683,Remember the Titans,2000,Drama
8698,10000000,12008642,The Gift,2000,"Thriller, Drama, Mystery, Horror"
8699,80000000,39459427,The Legend of Bagger Vance,2000,"Fantasy, Drama"
8700,48000000,207515725,Traffic,2000,Drama
8701,13000000,73180723,"Dude, Whereâ€™s My Car?",2000,Comedy
8702,60000000,124745083,The Family Man,2000,"Fantasy, Comedy, Romance, Drama"
8703,0,0,The Land Before Time VII: The Stone of Cold Fire,2000,"Animation, Science Fiction, Fantasy, Family, Adventure"
8704,82000000,96085477,The 6th Day,2000,"Science Fiction, Thriller, Action, Mystery"
8705,15000000,35007180,The Skulls,2000,"Crime, Drama, Thriller"
8706,0,0,For the Birds,2000,"Animation, Comedy, Family"
8707,51000000,149270999,"Me, Myself & Irene",2000,Comedy
8708,55000000,56932305,Shanghai Noon,2000,"Comedy, Action, Adventure, Western"
8709,75000000,248118121,Unbreakable,2000,"Action, Fantasy, Thriller"
8710,65000000,128884132,Space Cowboys,2000,"Adventure, Thriller, Action"
8711,41300000,106371651,The Whole Nine Yards,2000,"Crime, Comedy"
8712,60000000,47383689,Almost Famous,2000,"Drama, Music"
8713,28000000,90449929,Bring It On,2000,Comedy
8714,25000000,152500343,Chocolat,2000,"Comedy, Drama, Romance"
8715,30000000,47126295,High Fidelity,2000,"Comedy, Drama, Romance, Music"
8716,80000000,33463969,Red Planet,2000,"Science Fiction, Thriller, Action"
8717,90000000,60874615,Mission to Mars,2000,Science Fiction
8718,33000000,104155843,The Cell,2000,"Horror, Science Fiction, Thriller"
8719,46000000,107196498,Shaft,2000,"Crime, Action, Adventure, Thriller"
8720,0,0,An Extremely Goofy Movie,2000,"Comedy, Family, Animation"
8721,63600000,19412993,Get Carter,2000,"Crime, Thriller, Drama, Action"
8722,0,0,The Replacements,2000,Comedy
8723,33000000,0,The Watcher,2000,"Mystery, Thriller"
8724,83000000,59468275,The Flintstones in Viva Rock Vegas,2000,"Comedy, Science Fiction, Family, Romance"
8725,26000000,0,2001: A Space Travesty,2000,"Science Fiction, Comedy"
8726,80000000,34566746,Thirteen Days,2000,"Drama, Thriller"
8727,40000000,144056873,The Beach,2000,"Adventure, Romance, Drama, Thriller"
8729,0,0,Batman Beyond: Return of the Joker,2000,"Animation, Family"
8730,120000000,325756637,The Perfect Storm,2000,Drama
8731,0,0,Beethoven's 3rd,2000,Comedy
8732,85000000,0,Little Nicky,2000,"Fantasy, Romance, Comedy"
8733,0,0,The Yards,2000,"Drama, Action, Thriller, Crime"
8734,75000000,36754634,Titan A.E.,2000,"Family, Action, Animation, Science Fiction, Adventure"
8735,43000000,0,28 Days,2000,"Comedy, Drama"
8736,40000000,161834276,Scream 3,2000,"Horror, Mystery"
8737,0,0,Takedown,2000,"Thriller, Action"
8738,75000000,215663859,Vertical Limit,2000,"Adventure, Action, Thriller"
8739,42000000,32168970,Reindeer Games,2000,Thriller
8741,0,0,Small Time Crooks,2000,"Comedy, Action, Crime"
8742,0,0,Buzz Lightyear of Star Command: The Adventure Begins,2000,"Animation, Family"
8743,30000000,45554533,The Tigger Movie,2000,"Animation, Family"
8744,11000000,59827328,Next Friday,2000,Comedy
8745,28000000,33000337,Dracula 2000,2000,"Thriller, Horror"
8746,16000000,109130,The Weight of Water,2000,"Drama, Mystery, Crime"
8747,0,0,Best in Show,2000,Comedy
8748,35000000,0,Vatel,2000,"History, Drama, Romance"
8750,32000000,48814909,Men of Honor,2000,Drama
8751,100000000,155464351,What Lies Beneath,2000,"Mystery, Horror, Drama, Thriller"
8752,60000000,71000000,Rules of Engagement,2000,"History, War, Action, Adventure, Drama"
8753,43000000,80049764,Finding Forrester,2000,Drama
8754,10000000,0,Tigerland,2000,"Drama, War"
8755,20000000,0,Chain of Fools,2000,"Action, Comedy, Crime"
8756,5500000,0,Digimon: The Movie,2000,"Fantasy, Family, Science Fiction, Animation"
8757,16000000,20627372,Boys and Girls,2000,"Drama, Romance, Comedy"
8758,5000000,0,Ginger Snaps,2000,"Drama, Horror"
8759,85000000,183611771,102 Dalmatians,2000,"Family, Comedy"
8760,84000000,123307945,Nutty Professor II: The Klumps,2000,"Romance, Fantasy, Science Fiction, Comedy"
8762,30000000,37036004,Keeping the Faith,2000,Comedy
8763,0,0,Casper's Haunted Christmas,2000,"Family, Animation"
8764,0,0,Lost Souls,2000,"Horror, Thriller"
8765,90000000,14828081,Supernova,2000,Science Fiction
8767,0,0,Cruel Intentions 2,2000,"Romance, Drama, Thriller"
8768,20000000,0,Frank Herbert's Dune,2000,"Adventure, Science Fiction, Action, Fantasy"
8769,35000000,36779296,Bounce,2000,"Drama, Romance"
8770,9000000,0,The Contender,2000,"Drama, Thriller"
8771,0,0,Loser,2000,"Romance, Family, Drama, Comedy"
8772,0,0,Where the Heart Is,2000,"Drama, Comedy, Romance"
8773,24000000,0,Nurse Betty,2000,"Thriller, Comedy, Crime"
8774,65000000,0,Proof of Life,2000,"Action, Romance, Drama, Thriller, Adventure"
8775,40000000,30199105,The Art of War,2000,"Adventure, Thriller, Action"
8776,15000000,9902115,Whatever It Takes,2000,"Romance, Comedy, Drama"
8777,35000000,0,Wonder Boys,2000,"Comedy, Drama"
8778,65000000,69700000,The Kid,2000,"Comedy, Fantasy, Family"
8780,0,0,Rugrats In Paris,2000,"Animation, Comedy"
8781,25000000,15843608,Highlander: Endgame,2000,"Fantasy, Action, Science Fiction"
8782,20000000,27728118,Love & Basketball,2000,"Romance, Drama, Comedy, Action"
8784,0,0,100 Girls,2000,"Drama, Romance, Comedy"
8785,8000000,0,Woman on Top,2000,"Drama, Romance, Comedy"
8786,5000000,0,Sexy Beast,2000,"Action, Thriller, Drama, Crime"
8787,40000000,0,Bless the Child,2000,"Thriller, Crime, Drama, Horror"
8788,14000000,5108820,Gossip,2000,"Thriller, Mystery, Drama"
8789,13500000,7060876,Quills,2000,Drama
8790,8000000,0,The Million Dollar Hotel,2000,"Drama, Thriller"
8791,25000000,24362772,The Next Best Thing,2000,"Comedy, Drama"
8792,0,0,Fail Safe,2000,"Thriller, Drama"
8793,35000000,15185241,Dungeons & Dragons,2000,"Adventure, Fantasy, Action, Science Fiction"
8794,10000000,0,The Crow: Salvation,2000,"Thriller, Science Fiction, Action"
8795,24000000,13700000,The Ladies Man,2000,Comedy
8797,2000000,1568749,Hamlet,2000,Drama
8798,25000000,260562,Under Suspicion,2000,"Mystery, Thriller"
8799,24000000,12372410,Ready to Rumble,2000,"Comedy, Drama, Action"
8801,18000000,17200925,Center Stage,2000,"Drama, Music"
8802,0,8524534,Before Night Falls,2000,Drama
8803,0,0,Python,2000,"Comedy, Horror, Thriller, Science Fiction"
8804,24000000,36609995,Return to Me,2000,"Romance, Drama, Comedy"
8805,24000000,0,Nuremberg,2000,Drama
8806,0,0,Book of Shadows: Blair Witch 2,2000,"Thriller, Mystery, Horror"
8807,9000000,0,Down to You,2000,"Comedy, Family, Romance, Drama"
8808,10000000,26330482,Saving Grace,2000,"Comedy, Crime"
8811,0,0,Blood: The Last Vampire,2000,"Animation, Comedy, Thriller, Horror, Fantasy"
8812,0,0,Duets,2000,"Comedy, Music, Drama"
8813,60000000,0,What Planet Are You From?,2000,"Comedy, Science Fiction, Romance, Drama"
8814,0,0,Alvin and the Chipmunks Meet the Wolfman,2000,"Family, Animation, Fantasy"
8815,16000000,15427192,Drowning Mona,2000,"Mystery, Comedy, Crime"
8816,15000000,0,Heavy Metal 2000,2000,"Action, Science Fiction, Animation, Adventure, Fantasy"
8817,10000000,1631839,Gun Shy,2000,"Thriller, Comedy, Action, Romance"
8818,2000000,0,Hellraiser: Inferno,2000,"Crime, Horror, Mystery, Thriller"
8820,5000000,0,Shriek If You Know What I Did Last Friday the Thirteenth,2000,Comedy
8821,1500000,0,Psycho Beach Party,2000,Comedy
8822,34000000,0,I Dreamed of Africa,2000,"Adventure, Drama, Romance"
8823,0,688510,Happy Accidents,2000,"Science Fiction, Romance, Comedy"
8824,0,0,Father and Daughter,2000,"Drama, Animation"
8825,35000000,0,Bait,2000,"Action, Crime, Thriller"
8826,75000000,157299717,X-Men,2000,"Action, Science Fiction, Adventure"
8827,0,0,Girlfight,2000,Drama
8828,0,0,If These Walls Could Talk 2,2000,"Romance, Drama"
8829,0,0,Skipped Parts,2000,"Drama, Comedy, Romance"
8832,10000000,0,Cecil B. Demented,2000,"Crime, Thriller, Comedy"
8835,12000000,0,Dr. T and the Women,2000,"Romance, Drama, Comedy"
8836,65000000,0,Autumn in New York,2000,"Romance, Drama"
8837,15000000,0,The Golden Bowl,2000,"Drama, Foreign, Romance"
8840,0,0,The Dish,2000,"History, Drama, Comedy"
8841,0,151559,About Adam,2000,"Romance, Comedy"
8842,0,0,The Filth and the Fury,2000,"Documentary, Music"
8843,0,0,Cherry Falls,2000,"Horror, Thriller, Mystery"
8845,0,0,Le goÃ»t des autres,2000,"Romance, Comedy, Drama"
8846,0,0,Jalla! Jalla!,2000,"Comedy, Drama"
8847,0,0,Essex Boys,2000,"Foreign, Action, Crime, Thriller"
8848,0,0,Here On Earth,2000,"Family, Romance, Drama"
8849,4000000,0,Timecode,2000,Drama
8850,65000000,0,Lucky Numbers,2000,"Comedy, Adventure, Crime, Romance, Action"
8851,0,0,Snow Day,2000,"Family, Comedy"
8852,7000000,0,My Dog Skip,2000,"Drama, Comedy, Family"
8853,5000000,0,Bruiser,2000,"Horror, Thriller"
8854,0,0,Quints,2000,"Comedy, TV Movie, Drama, Family"
8855,0,0,The Up in Smoke Tour,2000,"Music, Documentary"
8856,0,0,Life-Size,2000,"Family, Comedy, Fantasy"
8857,0,0,Leprechaun in the Hood,2000,Horror
8859,0,0,The Little Mermaid II: Return to the Sea,2000,Animation
8860,22000000,13555988,The Little Vampire,2000,"Horror, Foreign, Family"
8861,0,0,John Henry,2000,"Music, Animation, Family, Drama"
8862,8000000,8279017,Shadow of the Vampire,2000,"Drama, Horror"
8863,0,0,Left Behind,2000,"Fantasy, Thriller, Drama, Science Fiction"
8864,0,0,Paradise Lost 2: Revelations,2000,Documentary
8866,76000000,35134820,The Adventures of Rocky & Bullwinkle,2000,"Animation, Action, Comedy, Family, Adventure"
8867,0,0,Tillsammans,2000,"Romance, Comedy, Drama"
8868,7000000,3728888,The Big Kahuna,2000,"Comedy, Drama"
8869,0,0,You Can Count on Me,2000,"Romance, Drama"
8870,57000000,0,All the Pretty Horses,2000,"Drama, Romance, Western"
8871,0,0,Gangster No. 1,2000,"Thriller, Action, Drama"
8872,0,0,The Audrey Hepburn Story,2000,Drama
8873,0,0,Chlopaki nie placza,2000,Comedy
8876,0,0,State and Main,2000,"Comedy, Drama"
8881,40000000,36037909,Hanging Up,2000,"Drama, Comedy"
8882,0,0,Rejected,2000,Animation
8883,15000000,5217498,The In Crowd,2000,Thriller
8885,0,0,The Tao of Steve,2000,"Comedy, Romance"
8888,28000000,32768670,Blade Runner,1982,"Thriller, Drama, Science Fiction"
8889,10500000,792910554,E.T. the Extra-Terrestrial,1982,"Adventure, Family, Fantasy, Science Fiction"
8890,10000000,13782838,The Thing,1982,"Mystery, Thriller, Horror, Science Fiction"
8891,15000000,125212904,First Blood,1982,"War, Action, Thriller, Adventure"
8892,0,0,Cat People,1982,"Horror, Thriller, Fantasy, Drama"
8893,17000000,33000000,Tron,1982,"Action, Adventure, Science Fiction"
8894,17000000,124000000,Rocky III,1982,Drama
8895,10700000,122200000,Poltergeist,1982,Horror
8896,20000000,68851475,Conan the Barbarian,1982,"Fantasy, Action, Adventure"
8897,1000000,78868508,48 Hrs.,1982,"Action, Drama, Thriller, Crime, Comedy"
8898,12000000,96800000,Star Trek II: The Wrath of Khan,1982,"Adventure, Action, Drama, Science Fiction, Thriller"
8899,4500000,27092880,Fast Times at Ridgemont High,1982,Comedy
8900,0,6110000,Evil Under the Sun,1982,"Crime, Mystery, Drama, Thriller"
8901,15000000,40577001,The Dark Crystal,1982,Fantasy
8902,0,0,Pink Floyd: The Wall,1982,Music
8903,22000000,77737889,Gandhi,1982,"History, Drama"
8904,21000000,177200000,Tootsie,1982,"Comedy, Romance"
8905,0,27150534,Airplane II: The Sequel,1982,Comedy
8906,20000000,0,The King of Comedy,1982,"Drama, Comedy"
8907,0,21017056,Night Shift,1982,Comedy
8908,0,9056073,Trail of the Pink Panther,1982,"Crime, Comedy"
8909,0,18196170,Dead Men Don't Wear Plaid,1982,"Comedy, Mystery"
8910,3000000,0,Swamp Thing,1982,"Horror, Science Fiction"
8911,7000000,14665733,The Secret of NIMH,1982,"Fantasy, Family, Drama, Animation"
8912,0,0,The Snowman,1982,"Animation, Adventure, Fantasy, Action, Family"
8913,0,6455530,The Last Unicorn,1982,"Fantasy, Family, Animation"
8914,0,129795554,An Officer and a Gentleman,1982,"Romance, Drama"
8915,0,0,Tenebre,1982,"Mystery, Horror, Thriller"
8916,12000000,30036000,Sophie's Choice,1982,"Drama, Romance"
8917,0,0,A Midsummer Night's Sex Comedy,1982,"Romance, Comedy"
8918,13200000,15171476,Grease 2,1982,"Romance, Comedy, Family, Music, Drama"
8919,8000000,21028755,Creepshow,1982,"Fantasy, Horror, Comedy"
8920,50000000,57059003,Annie,1982,"Family, Drama, Comedy, Music"
8921,0,1723872,Koyaanisqatsi,1982,"Music, Documentary"
8922,0,14000000,Missing,1982,"Thriller, History, Mystery, Drama"
8923,60000,0,Vincent,1982,"Drama, Animation, Fantasy"
8924,0,0,The World According to Garp,1982,"Comedy, Drama"
8925,0,0,The Sword and the Sorcerer,1982,"Action, Fantasy"
8926,0,13277558,The Entity,1982,"Horror, Mystery, Thriller"
8927,0,0,Honkytonk Man,1982,"Drama, Western, Music, Comedy"
8928,6000000,10278575,The Year of Living Dangerously,1982,"War, Drama, Romance"
8929,0,0,The Toy,1982,"Comedy, Family"
8930,4000000,36690067,Friday the 13th Part III,1982,"Thriller, Horror"
8931,4300000,0,Class of 1984,1982,"Horror, Drama, Thriller, Crime, Action"
8932,2500000,14400000,Halloween III: Season of the Witch,1982,"Mystery, Horror, Science Fiction"
8933,16000000,53977250,The Verdict,1982,Drama
8934,0,0,The Last American Virgin,1982,Comedy
8935,0,28215453,Victor/Victoria,1982,"Romance, Comedy, Music"
8936,18000000,70687344,Firefox,1982,"Adventure, Thriller, Action, Science Fiction"
8937,22000000,0,The Border,1982,"Crime, Drama"
8938,4500000,0,Silent Rage,1982,"Action, Science Fiction, Horror, Thriller"
8939,0,12534817,Amityville II: The Possession,1982,Horror
8940,0,0,The Best Little Whorehouse in Texas,1982,Comedy
8941,0,0,Zapped!,1982,Comedy
8942,0,0,Deathtrap,1982,"Mystery, Romance, Comedy, Drama, Crime"
8943,0,0,Fitzcarraldo,1982,"Drama, Adventure, Action"
8944,2,16,Death Wish 2,1982,"Thriller, Crime, Action"
8945,0,14056528,The Beastmaster,1982,"Fantasy, Action"
8946,0,0,Monty Python Live at the Hollywood Bowl,1982,Comedy
8948,0,0,The Flight of Dragons,1982,"Family, Animation, Fantasy"
8949,0,1198346,Mil gritos tiene la noche,1982,"Mystery, Horror"
8950,3500000,20659423,The Man from Snowy River,1982,"Western, Drama, Action, Romance"
8951,8000000,0,White Dog,1982,"Drama, Horror, Thriller"
8952,0,0,Q,1982,"Fantasy, Drama, Horror"
8953,0,0,The Plague Dogs,1982,"Drama, Animation, Adventure"
8954,0,0,The Draughtsman's Contract,1982,"Mystery, Comedy, Romance"
8955,0,0,Ren zhe wu di,1982,"Foreign, Action"
8956,32000000,0,Turkey Shoot,1982,"Horror, Science Fiction"
8957,0,0,Liquid Sky,1982,"Science Fiction, Comedy"
8958,35000,0,Basket Case,1982,"Comedy, Horror"
8959,0,0,My Favorite Year,1982,"Drama, Comedy"
8960,0,0,Megaforce,1982,"Action, Adventure, Science Fiction"
8961,0,0,Diner,1982,"Drama, Comedy"
8962,0,0,The Slumber Party Massacre,1982,"Horror, Comedy"
8963,0,0,Oliver Twist,1982,"Crime, TV Movie, Drama"
8964,0,0,Forbidden World,1982,"Science Fiction, Horror"
8965,0,0,Summer Lovers,1982,"Drama, Romance"
8966,0,0,Made in Britain,1982,"Foreign, Drama, Crime"
8967,0,0,Madman,1982,"Thriller, Horror"
8968,0,0,Vokzal dlya Dvoikh,1982,"Comedy, Romance, Drama"
8969,60000000,264118201,The Truman Show,1998,"Drama, Comedy"
8970,140000000,553799566,Armageddon,1998,"Thriller, Science Fiction, Action, Adventure"
8971,90000000,304320254,Mulan,1998,"Animation, Family, Adventure"
8972,45000000,131183530,Blade,1998,"Action, Horror"
8973,15000000,27739163,The Big Lebowski,1998,"Comedy, Crime"
8974,70000000,481840909,Saving Private Ryan,1998,"War, History, Drama"
8975,0,0,The Lion King 2: Simba's Pride,1998,"Animation, Family, Adventure"
8976,33000000,244386864,Rush Hour,1998,"Crime, Action, Comedy, Thriller"
8977,120000000,363398565,A Bug's Life,1998,"Animation, Family"
8978,70000000,218613188,The Prince of Egypt,1998,"Animation, Adventure, Drama, Family, Music"
8979,60000000,171757863,Antz,1998,"Family, Animation, Comedy, Adventure"
8980,35000000,0,Species II,1998,"Action, Horror, Science Fiction"
8981,55000000,41610884,Ronin,1998,"Crime, Adventure, Thriller, Action"
8982,27000000,27200316,Dark City,1998,"Science Fiction, Mystery"
8983,0,0,Pocahontas II: Journey to a New World,1998,"Adventure, Animation, Family, Romance"
8984,20000000,67200000,Wild Things,1998,"Crime, Mystery, Drama"
8985,23000000,369884651,There's Something About Mary,1998,"Romance, Comedy"
8986,66000000,189198313,The X Files,1998,"Mystery, Thriller, Science Fiction"
